"id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","age"
"9273200115",1250000,4,2.75,4120,12500,1,0,4,4,8,2060,2060,1947,0,67
"3971700937",270000,3,1.75,1260,7500,1,0,0,3,6,840,420,1947,0,67
"1508210230",567000,3,2.25,1800,6875,1,0,0,4,8,1230,570,1974,0,41
"5249803550",635000,3,2.5,1960,7200,1,0,0,4,8,980,980,1940,0,74
"4218400100",1865000,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,84
"1424100100",183000,3,1.75,1330,9200,1,0,0,4,7,1330,0,1973,0,41
"7861000021",309933,3,1.75,1820,78408,1,0,0,3,6,1220,600,1950,0,65
"7856601110",945800,4,2.75,3360,9100,1,0,0,4,8,1760,1600,1973,0,42
"1121039059",503000,2,1.75,2860,59612,1,1,4,3,8,1510,1350,1948,2003,66
"522059172",220000,3,1,1460,10200,1,0,0,4,7,1460,0,1957,0,57
"8594400110",335000,3,1.75,1900,36769,1,0,0,3,8,1900,0,1987,0,28
"9201000120",650000,3,2.25,1790,9927,1,0,2,4,7,1240,550,1969,0,46
"1822059440",511000,4,3.5,3100,7600,2,0,0,3,10,3100,0,2005,0,10
"1623089039",275000,2,1,900,57063,1,0,0,4,6,900,0,1938,0,76
"452001570",576250,2,1.75,1530,5000,2,0,0,4,7,1260,270,1989,0,26
"1724069079",1452000,2,3.25,2070,3128,2,1,3,3,9,1760,310,1988,0,27
"3141600210",186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,102
"1797500530",655100,1,1,1220,4160,1,0,0,3,7,1220,0,1922,0,93
"7300400580",328000,4,2.5,2370,6500,2,0,0,3,9,2370,0,1998,0,16
"1826049442",441000,3,2.5,1890,11036,1,0,0,3,8,1460,430,1973,0,42
"2525000220",370000,3,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,34
"191100665",630000,2,1,1050,8382,1,0,0,3,7,1050,0,1959,0,56
"5634500201",470500,4,2.25,2070,14000,1,0,0,3,7,1720,350,1958,0,57
"795000405",285950,2,1,1170,6000,1,0,0,3,6,1170,0,1948,0,67
"1300300730",698000,3,1.5,1090,7200,1,0,0,4,7,1090,0,1958,0,57
"1862900040",268000,3,2.5,1650,6684,2,0,0,3,7,1650,0,1991,0,23
"9279700150",1625000,4,3.75,4410,8112,3,0,4,3,11,3570,840,2003,0,12
"322059311",355000,4,2.5,1780,15000,2,0,0,2,7,1780,0,1993,0,22
"3333002710",299000,3,1,1550,8778,1,0,0,3,7,1250,300,1952,0,62
"1257200115",1003000,4,2.75,2290,6120,2,0,0,4,7,2170,120,1926,0,88
"9183703045",275000,4,2,2220,8229,1.5,0,0,4,7,2220,0,1958,0,57
"7899800905",475000,3,1.75,1150,10240,1,0,0,3,6,1030,120,1918,0,97
"7215400770",260000,4,2.5,2000,37045,2,0,0,3,8,2000,0,1989,0,25
"1139000215",416000,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,82
"9218400088",495000,5,1,1810,11205,1.5,0,2,3,7,1810,0,1915,0,99
"9455200596",357500,3,1,1450,8100,1,0,0,3,6,1450,0,1952,0,63
"510002506",459500,2,1.5,1170,1079,3,0,0,3,7,1170,0,2003,0,11
"7212680850",258000,3,2.5,1730,6930,2,0,0,3,8,1730,0,1994,0,20
"5229300085",6e+05,3,2.25,2680,98445,1,0,0,5,8,2680,0,1962,0,53
"7436000205",665000,3,1,1260,24550,1.5,0,2,4,7,1260,0,1937,0,77
"425200205",165000,3,1.5,1020,10152,1,0,0,5,6,1020,0,1959,0,55
"7138200150",297000,5,2.5,1970,8605,2,0,0,4,7,1970,0,1994,0,20
"1782000180",350000,2,1,830,5100,1,0,0,4,7,830,0,1942,0,72
"3623500205",2450000,4,4.5,5030,11023,2,0,2,3,11,3250,1780,2008,0,6
"1423200110",180000,2,1,800,9450,1,0,0,3,6,800,0,1958,0,57
"797000256",339950,3,1.75,1330,12092,1,0,0,4,6,720,610,1981,0,34
"9357000215",365000,3,1,1030,4700,1,0,0,3,7,1030,0,1952,0,63
"2526069095",955000,4,4.25,5660,193593,2,0,0,3,10,4100,1560,2001,0,13
"6908200650",732000,3,2.5,2330,1987,2,0,4,3,9,1410,920,2004,0,10
"5021900175",5e+05,3,1.75,1540,10800,1,0,0,5,6,770,770,1947,0,67
"4038700220",610000,6,2.75,2040,8560,1,0,2,4,7,1100,940,1961,0,54
"9455200205",525000,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,10
"5379804470",170000,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,48
"2517000150",3e+05,3,2.5,1870,3439,2,0,0,3,7,1870,0,2005,0,9
"9264930770",389500,5,3.5,2960,12527,2,0,0,3,9,1940,1020,1986,0,28
"4197400043",330000,3,1.5,1690,10250,1,0,0,4,7,1690,0,1955,0,60
"2329800330",269950,3,2.25,1610,7187,2,0,0,3,7,1610,0,1988,0,26
"7899800450",107000,2,1,670,4720,1,0,0,4,6,670,0,1948,0,66
"2895110062",249000,3,1,1752,14626,2,0,2,3,8,1752,0,2005,0,9
"3448001285",442500,4,2,1540,5920,1.5,0,0,5,7,1540,0,1935,0,79
"521079025",579000,3,2.5,3160,286181,2,0,3,3,9,3160,0,2002,0,13
"624069098",621500,3,1.75,2570,39634,2,0,0,3,8,2570,0,1984,0,31
"2946003580",203000,3,1.5,1370,7500,1,0,0,3,7,1080,290,1958,0,56
"7227500450",222900,2,1,860,5800,1,0,0,5,5,860,0,1942,0,72
"2322069100",453000,2,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,0,24
"2144800615",190000,1,0.75,930,29258,1,0,0,3,6,930,0,1941,0,73
"1432900150",320000,4,1.75,1820,7381,1,0,0,5,7,1150,670,1962,0,53
"7942601810",733500,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,110
"7302900090",555000,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,0,21
"2310050110",364950,3,2.25,2520,6170,2,0,0,3,7,1850,670,2003,0,11
"6743700090",490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,0,25
"3935900093",688000,5,1.75,2250,13526,1,0,1,3,8,1350,900,1957,0,58
"123039279",165000,2,1,640,7768,1,0,0,3,6,640,0,1942,0,72
"4307350730",506000,5,3.75,3880,8370,2,0,0,4,7,3880,0,2004,0,10
"1954700610",2193000,3,2.25,3360,7108,2,0,0,3,10,2770,590,1905,2004,109
"8155500110",754000,5,1.75,2350,7800,1,0,0,4,8,1510,840,1968,0,47
"7129303045",949950,5,2.5,2340,1989,2,1,4,3,8,2340,0,1959,0,56
"6021503451",443600,3,2.5,1430,1056,3,0,0,3,8,1430,0,2003,0,11
"3793400360",380600,3,2.5,1920,12244,2,0,0,3,7,1920,0,1998,0,16
"7504101280",722800,3,3.25,4330,14600,2,0,0,3,10,3630,700,1985,0,30
"3331500121",342888,2,1,790,5150,1,0,0,4,6,790,0,1948,0,67
"438000015",555000,4,1.75,2350,5946,1,0,2,3,8,1350,1000,1957,0,57
"5366200205",613000,3,2.5,1350,3068,2,0,0,3,7,1350,0,1991,0,23
"2026049067",480000,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,58
"3885808035",619500,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,104
"1494300040",437000,4,2.5,1890,8505,1,0,0,3,8,1290,600,1980,0,34
"6071200195",621000,4,2.5,2030,9905,1,0,0,4,8,2030,0,1959,0,56
"1257202215",810000,4,1.75,1760,4080,1.5,0,0,4,8,1760,0,1906,0,108
"5589300145",415000,3,2.25,1950,8868,1,0,0,3,7,1350,600,1964,0,50
"293000145",250000,4,1,1440,7404,1,0,0,3,6,1080,360,1918,0,96
"4315701163",585000,3,1.5,2230,6000,1,0,1,3,8,1260,970,1968,0,47
"6163900981",220000,3,1,1180,5002,1.5,0,0,3,7,1180,0,1946,0,68
"4157600120",580000,5,2.5,2500,11900,1,0,0,3,7,1400,1100,1963,0,52
"3262301355",1320000,3,2.75,2680,20104,1,0,0,5,9,1820,860,1964,0,50
"4376700330",675000,4,2.5,2040,9225,1,0,0,5,8,1610,430,1968,0,46
"8691370330",695000,4,2.75,2660,7389,2,0,0,3,9,2660,0,2002,0,12
"5078400090",915000,5,2.75,2580,7630,1,0,0,4,7,1730,850,1954,0,60
"5272200040",375000,3,1,1000,6947,1,0,0,4,7,1000,0,1947,0,67
"2997800015",5e+05,3,1.5,1330,1265,2,0,0,3,8,1140,190,2008,0,7
"2780900220",335000,2,2,1420,5185,1,0,0,3,7,1420,0,2004,0,10
"4463400195",170000,2,1,1280,21750,1.5,0,0,5,6,1280,0,1912,0,102
"844001485",320900,5,2.5,2200,8500,1,0,0,4,7,1400,800,1971,0,44
"8123450300",508000,3,1.75,1800,8462,1,0,0,3,8,1440,360,1978,0,37
"7137800300",228950,3,1.75,1200,9085,1,0,0,4,7,1200,0,1968,0,46
"7972600910",433000,4,2,1840,4760,1.5,0,0,4,6,1080,760,1929,0,86
"7452500770",267500,2,1,960,5150,1,0,0,5,6,960,0,1951,0,63
"5250300035",910000,4,1.5,2890,9000,2,0,4,3,8,2090,800,1939,0,75
"9517200610",370000,3,1.75,1290,10117,1,0,0,3,7,1290,0,1984,0,31
"952004570",320000,2,1,1140,3834,1.5,0,0,3,6,1140,0,1911,0,103
"579002600",660000,3,1.75,1750,5200,1,0,1,4,8,1750,0,1956,0,58
"4351300978",787888,4,2.25,2580,21115,2,0,0,4,9,2580,0,1977,0,37
"1152700090",329000,4,2.5,2650,5880,2,0,0,3,9,2650,0,2005,0,9
"3179100720",602000,2,1,1470,6398,1,0,0,4,7,970,500,1941,0,73
"5628300015",375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,55
"1900000035",212000,1,1,620,7620,1,0,0,3,6,620,0,1926,0,89
"1105000432",224000,3,1.5,1440,8370,1,0,0,3,7,1440,0,1977,0,37
"1402810150",315500,3,2,1160,10079,1,0,0,3,7,1160,0,1986,0,29
"2163900028",350000,2,1,1070,2880,1,0,0,3,7,1070,0,1902,0,113
"5409000110",389000,6,4.5,3560,14010,2,0,0,3,7,3560,0,1989,0,26
"8687800100",285000,3,1.75,1720,13104,1,0,0,4,7,1720,0,1962,0,52
"8563300085",425000,3,1.75,1530,9800,1,0,0,5,8,1530,0,1958,0,56
"7140200330",190000,3,1.75,1270,7875,1,0,0,4,7,1270,0,1980,0,35
"2124069103",374000,3,1.75,1510,18439,1,0,0,3,7,1510,0,1971,0,44
"1703401110",292000,2,1,880,5500,1,0,0,3,6,880,0,1904,0,110
"6046400755",475000,5,1.75,2020,5100,1.5,0,0,5,7,1320,700,1911,0,104
"5309100450",546500,3,2.5,1410,2675,1,0,0,3,7,820,590,1985,0,30
"3883800011",82000,3,1,860,10426,1,0,0,3,6,860,0,1954,0,60
"3883800011",219900,3,1,860,10426,1,0,0,3,6,860,0,1954,0,61
"4315700175",440000,3,1,1210,5750,1.5,0,0,4,7,1210,0,1910,0,104
"221029019",4e+05,3,2.5,2090,32718,2,1,4,3,7,1550,540,1919,1983,96
"4035900085",453000,3,1.75,1430,20193,1,0,0,3,7,1430,0,1955,0,59
"3438500781",330000,6,3.25,2120,6893,1,0,0,4,7,1060,1060,1983,0,31
"8097000330",359950,3,2.75,2540,8604,2,0,0,3,8,2540,0,1991,0,23
"8677300720",616000,4,2.5,2490,12929,2,0,0,3,9,2490,0,1983,0,31
"3644100072",245000,2,1,670,2356,1,0,0,5,6,670,0,1960,0,54
"1453602284",296000,2,2,1320,2040,3,0,0,3,7,1320,0,1997,0,17
"4365700450",193000,2,1,950,9000,1,0,0,3,6,950,0,1924,0,90
"9268200315",456000,3,2,1870,8442,1.5,0,0,5,7,1060,810,1927,0,87
"4358700141",480000,4,1.75,1840,9250,1,0,0,4,7,980,860,1956,0,59
"4310701577",382000,3,3.25,1410,1253,3,0,0,3,8,1410,0,2005,0,9
"9828200762",650000,2,1,1050,2542,1,0,0,3,7,880,170,1904,0,110
"2026049097",431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,0,57
"6639900219",419900,3,2.5,1630,1755,2,0,0,3,8,1320,310,1997,0,18
"2521039066",315000,3,2,1900,9513,1,0,0,3,8,1900,0,1995,0,19
"5649300120",597500,4,3,1890,35280,1,0,0,3,9,1510,380,1979,0,36
"1774230300",615000,3,2.5,2980,43301,1,0,0,4,8,1930,1050,1978,0,37
"7313200120",605000,4,3.25,2885,33671,2,0,0,4,8,2885,0,1984,0,30
"4137010540",220000,3,2.5,1980,11900,2,0,0,3,8,1980,0,1990,0,25
"7844200120",340000,4,2.5,3020,8750,1,0,0,3,8,1710,1310,1960,0,55
"1923099058",620000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,13
"7922710690",602000,5,1.75,3290,11900,1.5,0,0,3,8,3290,0,1973,0,41
"2624049165",575000,3,1.75,1580,11750,1,0,0,4,7,1180,400,1951,0,63
"7575600100",285000,3,2.5,2090,10834,1,0,0,4,8,1360,730,1987,0,27
"3450400330",306500,3,1.5,1100,8140,1,0,0,4,7,1100,0,1965,0,50
"4307300930",325000,3,2.5,1870,3480,2,0,0,3,7,1870,0,2002,0,13
"3288301030",623000,3,2.75,2390,21804,1,0,0,3,8,1450,940,1973,0,42
"5466350120",256500,3,2,1320,8568,1,0,0,3,7,1320,0,1993,0,22
"3791410210",473000,5,3.5,3430,6872,2,0,0,3,10,2830,600,2002,0,12
"1795900120",549000,3,2.5,2250,9235,2,0,0,3,8,2250,0,1985,0,29
"8656300385",305000,3,1,1710,19115,1,0,0,3,6,1710,0,1986,0,29
"6649250410",317000,4,2.5,2160,8049,2,0,0,3,9,2160,0,1988,0,27
"1426049054",450000,3,1.75,1400,13775,1,0,0,3,8,1400,0,1963,0,51
"7841300535",225000,2,2.5,1560,5333,1,0,0,3,5,780,780,1947,0,68
"2867700035",5e+05,5,2,2300,7897,2.5,0,0,4,8,2300,0,1956,0,59
"2658000215",207000,2,1,820,4860,1,0,0,5,6,820,0,1955,0,59
"7100000120",474900,3,1,1630,8308,1.5,0,0,3,7,1630,0,1948,0,66
"200300210",515000,3,2.5,2010,7200,2,0,0,3,8,2010,0,1994,0,20
"1868903130",542000,4,1,1540,5000,1.5,0,0,4,7,1090,450,1922,0,93
"7385310040",725000,4,2.75,2420,10962,1,0,0,3,8,1530,890,1977,0,37
"5104510210",314950,3,2.5,1690,4533,2,0,0,3,7,1690,0,2003,0,12
"9517200180",375000,3,2,1410,10078,1,0,0,4,6,1410,0,1983,0,31
"1725079061",5e+05,3,1.75,1640,47044,1,0,0,3,7,1640,0,1989,0,25
"2141310820",689000,3,1.75,2200,9840,1,0,0,5,8,1500,700,1978,0,36
"2902200234",525000,3,2.25,1290,1182,2,0,0,3,8,1000,290,2006,0,8
"1443500395",360000,3,1.5,1060,6232,1,0,0,4,7,1060,0,1968,0,47
"2391601010",425000,3,1,1240,5750,1,0,0,4,6,1240,0,1948,0,66
"7129303970",239950,2,1,1280,5500,1,0,0,3,7,1280,0,1949,0,66
"567000025",577500,2,2.5,2330,3000,2,0,3,3,8,2330,0,1915,1994,100
"2493200195",615000,3,1.75,2360,7291,1,0,0,4,8,1360,1000,1948,0,66
"8562901250",516000,4,2.75,2210,10800,1,0,0,4,8,1170,1040,1997,0,17
"2600020330",1218000,4,2.75,3670,15400,2,0,3,4,10,3670,0,1986,0,28
"1370801520",1655000,4,3.5,3080,4815,2,0,3,3,10,2300,780,1937,2009,77
"5589900761",315000,2,1,770,6731,1,0,0,4,6,770,0,1943,0,72
"3601800580",250000,4,2,2600,9000,1,0,0,3,8,1410,1190,1959,0,55
"3336000296",250000,4,1.5,1220,4900,1,0,0,3,6,1220,0,1942,0,72
"1525059020",925000,4,2.5,2910,48351,1,0,0,4,8,1910,1000,1967,0,48
"6150200330",358000,3,1,1150,4681,1,0,0,3,7,1150,0,1955,0,59
"4136950180",262000,3,2.5,1700,6200,2,0,0,3,8,1700,0,1997,0,17
"259600790",5e+05,3,1.75,1220,7370,1,0,0,4,7,1220,0,1964,0,50
"2770604925",1300000,5,1,1670,6400,1.5,0,0,3,8,1670,0,1919,0,95
"6902000100",5e+05,3,1.75,2420,65501,2,0,1,3,8,2420,0,1984,0,30
"3275850180",675000,3,2.25,2610,9002,2,0,0,3,9,2610,0,1988,0,26
"4154300296",235000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,59
"4154300296",545000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,60
"3888100043",350000,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,33
"8165501510",320000,2,2.25,1550,1827,2,0,0,3,8,1550,0,2008,0,6
"5152700120",452000,5,2.5,5067,13315,1,0,2,3,9,3154,1913,1968,0,47
"1962200475",875000,3,2,2350,6000,1.5,0,0,4,8,1990,360,1922,0,92
"272000355",325000,3,1.5,1310,2998,2,0,0,3,7,1310,0,1998,0,16
"5113400113",756000,4,2.25,2160,5600,1,0,0,5,7,1080,1080,1947,0,67
"6669010120",319000,4,2.5,2510,7992,1,0,0,3,8,1610,900,1978,0,36
"7170200110",455000,3,1.75,890,3800,1.5,0,0,3,7,750,140,1926,0,89
"2113700025",330000,2,1,1129,3840,1,0,0,3,7,1129,0,1953,0,62
"7197000100",510000,4,3.25,1980,9988,1,0,0,3,8,1340,640,1980,0,35
"7577700061",532000,3,1,2360,5012,1,0,0,3,7,1560,800,1964,0,51
"1862400215",775000,3,2.5,2480,5007,2,0,0,3,8,1960,520,2014,0,1
"3726800201",410000,3,1.75,2160,4000,1,0,0,3,7,1080,1080,1953,0,62
"13002460",205000,2,1.75,1740,5100,1,0,0,3,6,580,1160,1915,0,100
"5151200215",585000,4,2.5,2430,6766,2,0,0,3,8,2430,0,1999,0,15
"8731983200",255000,2,1.75,1950,8200,1,0,0,3,8,1950,0,1975,0,40
"5309101395",415000,2,1,910,3750,1,0,0,3,7,910,0,1904,0,110
"4364700945",459000,4,2,2360,7080,1,0,0,5,6,1180,1180,1925,0,90
"395300330",354000,3,1,1130,11250,1,0,0,3,7,1130,0,1965,0,49
"3295730040",587000,3,2.5,2150,5193,2,0,0,3,8,2150,0,1995,0,19
"7937600395",782000,4,3.5,5270,53428,2,0,0,3,10,3440,1830,2004,0,10
"1236300146",570000,3,1.5,1300,7287,1,0,0,4,7,1300,0,1965,0,50
"8024200625",414500,3,1,1050,6002,1,0,0,3,7,840,210,1941,0,74
"7340600845",185000,4,1,1380,6700,1,0,0,3,7,1190,190,1928,0,86
"898000220",262500,3,1.5,1610,10291,1,0,0,4,7,1610,0,1961,0,53
"2212600100",370000,4,2.75,3150,67518,1,0,0,4,9,2250,900,1965,0,49
"6412100092",362500,3,1,1520,9507,1,0,0,3,7,1520,0,1954,0,61
"8835350300",536000,3,2.5,1990,7397,2,0,0,3,9,1990,0,1993,0,22
"2586800210",425000,5,2,2500,7804,1.5,0,0,3,7,1570,930,1921,0,94
"2044500201",435000,3,2.25,1890,7200,1,0,0,4,7,1230,660,1973,0,41
"6450303950",435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,72
"3013300409",4e+05,2,1,1220,6300,1,0,0,3,7,760,460,1942,0,73
"1934800087",446000,2,1.5,1370,1221,2,0,0,3,8,1080,290,2008,0,6
"1125049140",1250000,3,2.5,2710,13120,1,0,0,3,10,2710,0,1959,0,56
"2025700180",3e+05,3,2.25,1760,5421,2,0,0,3,7,1760,0,1991,0,23
"8024201055",404500,2,1,800,5080,1,0,0,3,7,800,0,1938,0,76
"2426059097",910000,4,2.5,3530,49222,2,0,0,4,9,3530,0,1986,0,29
"9829200855",771000,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,87
"1864940180",335000,4,2.5,2610,4781,2,0,0,3,8,2610,0,2009,0,5
"1023089085",390000,3,1.75,1850,15170,1,0,0,3,7,1850,0,1965,0,49
"4399200100",288000,3,2.25,1560,9706,1,0,0,4,7,1560,0,1963,0,52
"1087500040",403000,3,1.75,1270,10790,1,0,0,3,7,1270,0,1956,0,58
"1972201965",510000,3,2.25,1420,1309,3,0,0,3,8,1420,0,2006,0,8
"272000085",751000,6,3,2880,6800,2,0,0,3,7,2880,0,1980,0,35
"7129302806",408000,3,1,1420,8000,1,0,4,3,7,1420,0,1950,0,65
"4389201021",1014250,3,1,1640,12855,1.5,0,0,5,6,1500,140,1920,0,94
"6751300385",575000,3,2,1730,9030,1,0,0,4,7,1730,0,1956,0,59
"723049274",330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,2004,64
"2767602094",565000,3,2.25,1520,1221,3,0,0,3,8,1520,0,2013,0,1
"8635760330",456000,3,2.5,1820,2935,2,0,0,3,8,1820,0,1999,0,16
"3905010100",652500,4,2.5,2700,9122,2,0,0,3,9,2700,0,1990,0,24
"2493200215",582000,3,1.75,1820,3140,2,0,0,5,8,1820,0,1949,1990,65
"8691390530",7e+05,4,2.5,2770,5686,2,0,0,3,9,2770,0,2004,0,10
"4319200620",235000,2,1,1270,9182,1.5,0,0,3,6,1270,0,1917,0,97
"424069096",460000,3,1.75,1400,12155,1,0,0,4,7,1400,0,1977,0,37
"8121200820",475000,3,2.25,1820,8008,1,0,0,3,8,1240,580,1981,0,33
"8682231110",579000,2,2,1870,6275,1,0,0,3,8,1870,0,2003,0,11
"2767602645",507000,4,2,1360,2746,1.5,0,0,3,7,1360,0,1945,2011,69
"7131300035",210000,3,2.5,1040,2643,2,0,0,3,7,720,320,2004,0,10
"2595650100",359500,4,2.75,2140,10316,2,0,0,3,8,2140,0,1993,0,21
"2616700450",248000,3,1.75,1330,9831,1,0,0,3,7,1330,0,1987,0,27
"2520900301",239300,3,1,1070,5750,1,0,0,3,7,1070,0,1952,0,62
"1473200150",315000,3,2.25,1370,1533,3,0,0,3,8,1370,0,2009,0,5
"1726600150",970000,4,3,3510,12410,2,0,0,4,9,3510,0,1976,0,39
"9169600110",510000,3,1.5,1730,6240,1,0,1,3,8,1000,730,1954,0,61
"4036800580",418000,4,1.5,1550,9176,1,0,0,3,7,1000,550,1956,0,58
"2324800110",699000,4,2.5,3280,27441,2,0,0,3,9,3280,0,1996,0,18
"7855800910",871000,4,2.5,2150,8536,1,0,3,4,8,1400,750,1967,0,48
"3625059140",515000,3,1.75,1580,9147,1,0,1,4,7,1210,370,1967,0,47
"1200021",4e+05,3,1,1460,43000,1,0,0,3,7,1460,0,1952,0,62
"9455200790",445000,3,1.75,1410,5100,1,0,0,4,7,1110,300,1954,0,60
"2021200530",1110000,4,2.75,3090,6600,1,0,2,3,9,1800,1290,1956,0,59
"7760600110",212000,3,1.5,1690,9600,1,0,0,3,7,1210,480,1976,0,38
"9323610110",710000,4,2.5,2870,11304,2,0,0,3,9,2870,0,1980,0,35
"1612500090",225800,4,1,1100,7110,1,0,0,4,7,880,220,1907,0,108
"4027700594",520000,3,1.75,2310,36665,1,0,2,3,8,1580,730,1983,0,31
"1924059254",1295000,5,3.75,3490,15246,1,0,1,4,10,1940,1550,1968,0,47
"2172000846",248000,4,2,2080,13510,1,0,0,3,7,1040,1040,1950,0,64
"514500195",556000,4,2.5,2230,7200,1,0,0,4,7,1220,1010,1957,0,57
"8151600142",319950,5,1.75,1710,11900,1,0,0,3,7,1070,640,1958,0,57
"7950304045",320000,4,2.75,1640,3000,1,0,0,3,7,1000,640,1984,0,31
"6700390210",245000,3,2.5,1600,2788,2,0,0,4,7,1600,0,1992,0,22
"2195700230",7e+05,3,2.5,2850,36585,2,0,0,3,10,2850,0,1987,0,28
"558100090",628000,5,2.75,2600,8160,2,0,0,3,8,2600,0,2015,0,0
"2749600245",640000,3,2,1380,4800,1,0,0,3,7,1380,0,1948,0,66
"1782500065",420000,4,1.75,1320,4978,1,0,0,4,7,940,380,1942,0,73
"263000329",349950,3,2.5,1420,1162,3,0,0,3,8,1420,0,2002,0,12
"9432900180",307999,4,2.75,2420,8438,2,0,0,3,8,2420,0,1996,0,18
"142000165",749950,4,2.75,2600,6050,2,0,0,5,8,1960,640,1949,0,65
"6145600410",290000,2,1,840,3844,1,0,0,4,6,840,0,1919,0,95
"2599001500",235000,3,1.75,1420,7920,1,0,0,4,7,1420,0,1962,0,52
"1721801010",225000,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,77
"1721801010",302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,78
"5101404491",520000,2,1,1340,6380,1,0,0,3,7,890,450,1939,0,76
"326049111",285000,2,1,1010,7200,1,0,0,3,7,1010,0,1975,0,39
"1785400300",525000,3,2,1640,15258,1,0,0,3,8,1640,0,1981,0,33
"1310980580",374900,5,2.75,2980,8500,1,0,0,3,8,1540,1440,1982,0,33
"6632300230",377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,88
"9324800650",587450,3,2.25,2190,8775,1.5,0,1,4,8,2190,0,1927,0,88
"2188201010",245000,3,2.25,1530,12000,1,0,0,3,7,1070,460,1979,0,36
"7137910360",2e+05,3,2,1290,5757,1,0,0,3,7,1290,0,1994,0,20
"125069038",2140000,4,3.75,5150,453895,2,0,3,3,11,4360,790,1997,0,17
"9465910150",607000,3,2.5,2470,9226,2,0,0,3,9,2470,0,1991,0,23
"724069023",1247000,1,1.25,1810,5070,1.5,1,4,4,8,1230,580,1967,0,48
"6600220150",549950,4,2.5,2230,14694,1,0,0,4,7,1180,1050,1981,0,34
"7227800025",250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,54
"3905040220",525000,3,2.5,2030,6970,2,0,0,4,8,2030,0,1991,0,23
"5072300210",440000,3,1.75,2000,9900,1,0,2,4,8,1480,520,1957,0,57
"121039042",425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,97
"6705870120",739900,5,2.5,3290,5029,2,0,0,3,8,3290,0,2004,0,10
"1109000040",315000,3,2,1300,3731,1,0,0,3,7,900,400,1993,0,21
"9358001590",340000,5,1,1880,3774,1.5,0,0,3,6,1360,520,1917,0,98
"705700580",366000,4,2.75,2170,9743,2,0,0,3,7,2170,0,1995,0,20
"4343800100",315000,3,1.75,1680,7250,1,0,0,3,7,930,750,1952,0,62
"3343900781",299000,3,1.5,1190,9135,1,0,0,4,7,1190,0,1959,0,55
"1062100085",350000,2,1,940,5000,1,0,0,3,7,940,0,1950,0,64
"6821101827",340000,2,1.75,1010,1461,1,0,0,3,7,670,340,2003,0,11
"3901100015",460000,3,1.75,1290,8580,1,0,0,4,7,1290,0,1962,0,52
"9500900110",224000,3,1.5,1480,10588,1,0,0,3,7,1480,0,1957,0,57
"4006000401",140000,2,1,900,6400,1,0,0,2,6,900,0,1940,0,74
"1218000025",246000,4,2,1400,7632,1.5,0,0,5,6,1400,0,1930,0,84
"1875500040",330000,3,2.5,2040,14071,2,0,0,3,7,2040,0,1995,0,20
"7955000210",306000,3,1,1450,7200,1,0,0,3,7,1010,440,1969,0,45
"7568700175",324950,3,1,1210,7440,1,0,0,3,7,1210,0,1949,0,65
"3410600100",345000,2,1.5,1800,26615,1,0,0,5,7,1240,560,1987,0,27
"923049378",207000,3,1,1490,8995,1,0,0,4,7,1490,0,1954,0,60
"420000085",238000,3,1,1240,5700,1.5,0,0,5,6,1240,0,1953,0,61
"2817210210",695000,3,2,2632,18743,2,0,3,3,10,2632,0,2000,0,15
"2141340040",649950,3,2.5,2150,15304,2,0,0,4,9,2150,0,1979,0,35
"714000315",515000,3,2.75,1710,9448,1,0,0,3,7,1010,700,1947,0,68
"263000040",452000,3,2.5,1530,5032,2,0,0,3,7,1530,0,1998,0,16
"1721801161",236000,4,2.5,1630,3060,2,0,0,3,7,1630,0,2003,0,11
"4139490210",1285000,4,3.5,4080,14450,2,0,2,3,12,3210,870,1998,0,16
